2,2,2,0,8,0,3,3
-1,0,0,2,3,-2,-2,-1
-2,-2,-1,0,9,0,1,0
-2,-3,0,5,16,2,-1,-2
0,0,-3,-12,-41,1,-1,-1
-2,-1,-1,-4,2,-6,1,-1
-1,-1,0,7,8,2,-2,0
0,1,0,-15,-29,-1,0,2
2,2,2,0,8,0,3,3
-1,0,0,2,3,-2,-2,-1
-2,-2,-1,0,9,0,1,0
-2,-3,0,5,16,2,-1,-2
0,0,-3,-12,-41,1,-1,-1
-2,-1,-1,-4,2,-6,1,-1
-1,-1,0,7,8,2,-2,0
0,1,0,-15,-29,-1,0,2
0,0,-3,-12,-41,1,-1,-1
-2,-1,-1,-4,2,-6,1,-1
-1,-1,0,7,8,2,-2,0
0,1,0,-15,-29,-1,0,2
-1,0,3,7,-17,-1,-2,-2
1,0,4,5,24,-1,-4,-1
-2,-3,-9,-10,-23,0,-1,-2
0,1,1,4,26,1,0,-3
-1,-1,0,7,8,2,-2,0
0,1,0,-15,-29,-1,0,2
-1,0,3,7,-17,-1,-2,-2
1,0,4,5,24,-1,-4,-1
-2,-3,-9,-10,-23,0,-1,-2
0,1,1,4,26,1,0,-3
-2,-3,-3,-1,-14,-2,-2,0
0,1,-1,-2,-14,-2,-2,-1
-1,0,3,7,-17,-1,-2,-2
1,0,4,5,24,-1,-4,-1
-2,-3,-9,-10,-23,0,-1,-2
0,1,1,4,26,1,0,-3
-2,-3,-3,-1,-14,-2,-2,0
0,1,-1,-2,-14,-2,-2,-1
-2,-3,-1,-1,-5,1,2,-3
-2,-1,-1,4,20,-2,1,-1
-2,-3,-9,-10,-23,0,-1,-2
0,1,1,4,26,1,0,-3
-2,-3,-3,-1,-14,-2,-2,0
0,1,-1,-2,-14,-2,-2,-1
-2,-3,-1,-1,-5,1,2,-3
-2,-1,-1,4,20,-2,1,-1
0,-3,-2,0,25,0,-2,-2
-1,-3,-2,1,-7,1,-1,-2
-2,-3,-3,-1,-14,-2,-2,0
0,1,-1,-2,-14,-2,-2,-1
-2,-3,-1,-1,-5,1,2,-3
-2,-1,-1,4,20,-2,1,-1
0,-3,-2,0,25,0,-2,-2
-1,-3,-2,1,-7,1,-1,-2
1,4,7,20,15,-3,-4,-2
0,-1,-2,-17,-27,-1,-3,0
-2,-3,-1,-1,-5,1,2,-3
-2,-1,-1,4,20,-2,1,-1
0,-3,-2,0,25,0,-2,-2
-1,-3,-2,1,-7,1,-1,-2
1,4,7,20,15,-3,-4,-2
0,-1,-2,-17,-27,-1,-3,0
-3,-2,-4,-5,-6,-2,-2,-2
-1,-2,-5,-4,4,0,-1,0
-2,-3,-1,-1,-5,1,2,-3
-2,-1,-1,4,20,-2,1,-1
0,-3,-2,0,25,0,-2,-2
-1,-3,-2,1,-7,1,-1,-2
1,4,7,20,15,-3,-4,-2
0,-1,-2,-17,-27,-1,-3,0
-3,-2,-4,-5,-6,-2,-2,-2
-1,-2,-5,-4,4,0,-1,0
-2,-3,-1,-1,-5,1,2,-3
-2,-1,-1,4,20,-2,1,-1
0,-3,-2,0,25,0,-2,-2
