-2,-1,1,-2,-1,0,-1,-1
-1,-1,-2,-1,-1,-4,0,-2
-2,-3,1,-1,-2,2,-1,-3
-3,0,-3,-3,1,-1,-1,0
0,0,0,-1,1,0,-1,-2
-1,0,-1,-1,-4,2,0,-2
-2,0,3,2,3,-1,-1,2
-1,-2,0,0,-6,-5,-2,-3
-2,-3,1,-1,-2,2,-1,-3
-3,0,-3,-3,1,-1,-1,0
0,0,0,-1,1,0,-1,-2
-1,0,-1,-1,-4,2,0,-2
-2,0,3,2,3,-1,-1,2
-1,-2,0,0,-6,-5,-2,-3
0,-2,-6,-5,-1,-3,1,-3
-1,-1,0,-3,-4,0,-1,-4
-2,0,3,2,3,-1,-1,2
-1,-2,0,0,-6,-5,-2,-3
0,-2,-6,-5,-1,-3,1,-3
-1,-1,0,-3,-4,0,-1,-4
0,-1,-4,-3,-2,-2,1,-1
0,0,5,1,0,1,-1,-2
-1,-1,-4,1,0,1,-2,-1
0,-3,-3,1,2,0,1,0
-2,0,3,2,3,-1,-1,2
-1,-2,0,0,-6,-5,-2,-3
0,-2,-6,-5,-1,-3,1,-3
-1,-1,0,-3,-4,0,-1,-4
0,-1,-4,-3,-2,-2,1,-1
0,0,5,1,0,1,-1,-2
-1,-1,-4,1,0,1,-2,-1
0,-3,-3,1,2,0,1,0
0,-1,-4,-3,-2,-2,1,-1
0,0,5,1,0,1,-1,-2
-1,-1,-4,1,0,1,-2,-1
0,-3,-3,1,2,0,1,0
2,0,-2,-2,-3,-2,-3,-4
0,-2,-1,0,0,2,0,-2
0,-1,-1,-1,-3,0,0,0
0,0,1,2,4,-2,-1,-1
-1,-1,-4,1,0,1,-2,-1
0,-3,-3,1,2,0,1,0
2,0,-2,-2,-3,-2,-3,-4
0,-2,-1,0,0,2,0,-2
0,-1,-1,-1,-3,0,0,0
0,0,1,2,4,-2,-1,-1
0,-2,-1,-2,-3,0,-2,0
1,1,-1,-2,-1,0,-2,-1
2,0,-2,-2,-3,-2,-3,-4
0,-2,-1,0,0,2,0,-2
0,-1,-1,-1,-3,0,0,0
0,0,1,2,4,-2,-1,-1
0,-2,-1,-2,-3,0,-2,0
1,1,-1,-2,-1,0,-2,-1
-2,-1,0,0,0,-2,-1,-2
-1,-2,-1,-1,-4,-2,-1,-2
0,-1,-1,-1,-3,0,0,0
0,0,1,2,4,-2,-1,-1
0,-2,-1,-2,-3,0,-2,0
1,1,-1,-2,-1,0,-2,-1
-2,-1,0,0,0,-2,-1,-2
-1,-2,-1,-1,-4,-2,-1,-2
-1,0,-3,-1,-1,0,1,-2
0,-3,-1,2,0,-2,0,-2
0,-1,-1,-1,-3,0,0,0
0,0,1,2,4,-2,-1,-1
0,-2,-1,-2,-3,0,-2,0
1,1,-1,-2,-1,0,-2,-1
-2,-1,0,0,0,-2,-1,-2
-1,-2,-1,-1,-4,-2,-1,-2
-1,0,-3,-1,-1,0,1,-2
0,-3,-1,2,0,-2,0,-2
0,-1,-1,-1,-3,0,0,0
0,0,1,2,4,-2,-1,-1
0,-2,-1,-2,-3,0,-2,0
1,1,-1,-2,-1,0,-2,-1
-2,-1,0,0,0,-2,-1,-2
-1,-2,-1,-1,-4,-2,-1,-2
-1,0,-3,-1,-1,0,1,-2
0,-3,-1,2,0,-2,0,-2
-2,-1,0,0,0,-2,-1,-2
-1,-2,-1,-1,-4,-2,-1,-2
-1,0,-3,-1,-1,0,1,-2
0,-3,-1,2,0,-2,0,-2
-1,-1,-2,2,2,-2,0,-2
0,-1,-1,-2,-2,1,-3,-1
-1,1,-2,-3,-3,-1,-1,2
1,2,1,-1,-1,-3,0,-1
-1,1,-2,-3,-3,-1,-1,2
1,2,1,-1,-1,-3,0,-1
0,0,2,-1,-1,-1,-1,0
-3,-3,-4,-3,-2,0,0,-1
1,-2,3,3,-5,-2,-2,-1
-1,-3,-1,-2,0,-3,-2,-1
0,0,-1,0,1,0,1,-1
-2,-1,-2,1,0,-1,-1,-2
1,-2,3,3,-5,-2,-2,-1
-1,-3,-1,-2,0,-3,-2,-1
0,0,-1,0,1,0,1,-1
-2,-1,-2,1,0,-1,-1,-2
0,-1,0,-1,-4,-1,-2,-2
-1,2,2,1,-3,1,-2,1
0,-1,2,9,-2,-2,0,-3
0,-1,-2,-19,-3,-2,-1,0
1,-2,3,3,-5,-2,-2,-1
-1,-3,-1,-2,0,-3,-2,-1
0,0,-1,0,1,0,1,-1
-2,-1,-2,1,0,-1,-1,-2
0,-1,0,-1,-4,-1,-2,-2
-1,2,2,1,-3,1,-2,1
0,-1,2,9,-2,-2,0,-3
0,-1,-2,-19,-3,-2,-1,0
0,0,-1,0,1,0,1,-1
-2,-1,-2,1,0,-1,-1,-2
0,-1,0,-1,-4,-1,-2,-2
-1,2,2,1,-3,1,-2,1
0,-1,2,9,-2,-2,0,-3
0,-1,-2,-19,-3,-2,-1,0
-2,-3,-6,-10,-2,-2,0,-1
-3,-3,-4,-1,0,1,-2,-2
0,-1,2,9,-2,-2,0,-3
0,-1,-2,-19,-3,-2,-1,0
-2,-3,-6,-10,-2,-2,0,-1
-3,-3,-4,-1,0,1,-2,-2
0,-2,-5,-3,0,0,1,1
0,2,1,11,2,0,1,1
-1,0,4,5,2,1,-1,-3
-1,-2,8,-2,-2,-2,-1,-2
-2,-3,-6,-10,-2,-2,0,-1
-3,-3,-4,-1,0,1,-2,-2
0,-2,-5,-3,0,0,1,1
0,2,1,11,2,0,1,1
-1,0,4,5,2,1,-1,-3
-1,-2,8,-2,-2,-2,-1,-2
-2,-1,-11,-5,-3,0,-1,-1
1,-1,2,2,0,-2,-1,-1
-2,-3,-6,-10,-2,-2,0,-1
-3,-3,-4,-1,0,1,-2,-2
0,-2,-5,-3,0,0,1,1
0,2,1,11,2,0,1,1
-1,0,4,5,2,1,-1,-3
-1,-2,8,-2,-2,-2,-1,-2
-2,-1,-11,-5,-3,0,-1,-1
1,-1,2,2,0,-2,-1,-1
-1,0,4,5,2,1,-1,-3
-1,-2,8,-2,-2,-2,-1,-2
-2,-1,-11,-5,-3,0,-1,-1
1,-1,2,2,0,-2,-1,-1
-1,0,-4,-2,0,1,0,-1
-3,0,-2,-1,-2,-1,0,-1
-3,-1,2,-3,-1,1,-3,-1
0,-1,0,1,0,-1,-2,-1
-2,-1,-11,-5,-3,0,-1,-1
1,-1,2,2,0,-2,-1,-1
-1,0,-4,-2,0,1,0,-1
-3,0,-2,-1,-2,-1,0,-1
-3,-1,2,-3,-1,1,-3,-1
0,-1,0,1,0,-1,-2,-1
-1,1,0,1,0,1,-1,2
0,-1,-3,-2,-2,-1,-1,-1
-1,0,-4,-2,0,1,0,-1
-3,0,-2,-1,-2,-1,0,-1
-3,-1,2,-3,-1,1,-3,-1
0,-1,0,1,0,-1,-2,-1
-1,1,0,1,0,1,-1,2
0,-1,-3,-2,-2,-1,-1,-1
1,-4,-2,-4,-1,0,-1,1
-1,-2,0,0,-2,0,-1,-2
-3,-1,2,-3,-1,1,-3,-1
0,-1,0,1,0,-1,-2,-1
-1,1,0,1,0,1,-1,2
0,-1,-3,-2,-2,-1,-1,-1
1,-4,-2,-4,-1,0,-1,1
-1,-2,0,0,-2,0,-1,-2
-1,-2,0,0,1,0,1,-1
1,0,-5,-2,-3,0,-1,0
1,-4,-2,-4,-1,0,-1,1
-1,-2,0,0,-2,0,-1,-2
-1,-2,0,0,1,0,1,-1
1,0,-5,-2,-3,0,-1,0
0,0,3,1,-2,0,-2,0
-1,-1,2,5,0,-3,-1,-1
-1,-2,-1,-7,-3,1,1,-1
-1,-3,-7,-5,1,0,2,-1
-1,-2,0,0,1,0,1,-1
1,0,-5,-2,-3,0,-1,0
0,0,3,1,-2,0,-2,0
-1,-1,2,5,0,-3,-1,-1
-1,-2,-1,-7,-3,1,1,-1
-1,-3,-7,-5,1,0,2,-1
-1,0,-4,-1,-1,0,-1,-1
1,0,1,2,-6,-1,-1,0
0,0,3,1,-2,0,-2,0
-1,-1,2,5,0,-3,-1,-1
-1,-2,-1,-7,-3,1,1,-1
-1,-3,-7,-5,1,0,2,-1
-1,0,-4,-1,-1,0,-1,-1
1,0,1,2,-6,-1,-1,0
-2,2,0,1,0,-2,0,1
-1,0,1,1,-1,1,0,0
-1,-2,-1,-7,-3,1,1,-1
-1,-3,-7,-5,1,0,2,-1
-1,0,-4,-1,-1,0,-1,-1
1,0,1,2,-6,-1,-1,0
-2,2,0,1,0,-2,0,1
-1,0,1,1,-1,1,0,0
0,0,0,-1,-1,-1,-2,0
-2,-2,-6,-5,3,-1,-2,-2
-1,0,-4,-1,-1,0,-1,-1
1,0,1,2,-6,-1,-1,0
-2,2,0,1,0,-2,0,1
-1,0,1,1,-1,1,0,0
0,0,0,-1,-1,-1,-2,0
