-3,-2,-1,-2,4,1,-2,-2
-1,-3,-3,-4,-11,-6,-2,-1
-1,-2,1,-7,-11,-4,-2,-3
-1,-5,-4,-1,-27,-3,-3,0
-3,-2,-1,-2,4,1,-2,-2
-1,-3,-3,-4,-11,-6,-2,-1
-1,-2,1,-7,-11,-4,-2,-3
-1,-5,-4,-1,-27,-3,-3,0
1,0,3,5,39,5,0,1
0,0,2,6,-24,-8,-2,-1
-3,-2,-1,-2,4,1,-2,-2
-1,-3,-3,-4,-11,-6,-2,-1
-1,-2,1,-7,-11,-4,-2,-3
-1,-5,-4,-1,-27,-3,-3,0
1,0,3,5,39,5,0,1
0,0,2,6,-24,-8,-2,-1
-2,0,3,-7,68,11,0,0
-4,-5,-11,-7,-9,2,-2,-2
-1,-2,1,-7,-11,-4,-2,-3
-1,-5,-4,-1,-27,-3,-3,0
1,0,3,5,39,5,0,1
0,0,2,6,-24,-8,-2,-1
-2,0,3,-7,68,11,0,0
-4,-5,-11,-7,-9,2,-2,-2
-2,0,-2,-1,-45,-9,0,-2
0,1,-1,0,42,18,3,0
1,0,3,5,39,5,0,1
0,0,2,6,-24,-8,-2,-1
-2,0,3,-7,68,11,0,0
-4,-5,-11,-7,-9,2,-2,-2
-2,0,-2,-1,-45,-9,0,-2
0,1,-1,0,42,18,3,0
1,2,1,3,-3,-6,-1,-2
-1,0,4,10,4,-2,-1,-1
-2,0,3,-7,68,11,0,0
-4,-5,-11,-7,-9,2,-2,-2
-2,0,-2,-1,-45,-9,0,-2
0,1,-1,0,42,18,3,0
1,2,1,3,-3,-6,-1,-2
-1,0,4,10,4,-2,-1,-1
-1,-3,-4,-10,10,-1,-3,-1
-3,-2,-5,3,-8,-2,-2,-4
-2,0,-2,-1,-45,-9,0,-2
0,1,-1,0,42,18,3,0
1,2,1,3,-3,-6,-1,-2
-1,0,4,10,4,-2,-1,-1
-1,-3,-4,-10,10,-1,-3,-1
-3,-2,-5,3,-8,-2,-2,-4
-2,-2,-1,-1,-23,-3,-2,-2
1,-1,-2,0,20,1,1,0
1,2,1,3,-3,-6,-1,-2
-1,0,4,10,4,-2,-1,-1
-1,-3,-4,-10,10,-1,-3,-1
-3,-2,-5,3,-8,-2,-2,-4
-2,-2,-1,-1,-23,-3,-2,-2
1,-1,-2,0,20,1,1,0
-1,1,2,-1,-21,-4,-1,0
-1,-1,-1,-2,7,-2,0,0
-1,-3,-4,-10,10,-1,-3,-1
-3,-2,-5,3,-8,-2,-2,-4
-2,-2,-1,-1,-23,-3,-2,-2
1,-1,-2,0,20,1,1,0
-1,1,2,-1,-21,-4,-1,0
-1,-1,-1,-2,7,-2,0,0
-2,-3,-3,-3,-21,-1,-1,1
-1,0,3,16,9,-2,-2,-1
-1,1,2,-1,-21,-4,-1,0
-1,-1,-1,-2,7,-2,0,0
-2,-3,-3,-3,-21,-1,-1,1
-1,0,3,16,9,-2,-2,-1
1,0,-3,-21,8,-2,1,0
