-2,-1,-1,1,2,2,-1,0
-2,-2,-1,0,5,-2,-2,-1
1,1,-2,0,4,-4,-1,-3
-1,-1,1,0,-5,4,1,-1
-3,-4,-11,-5,-4,0,0,-2
-2,-2,0,2,0,-5,0,-2
1,-1,3,0,-3,1,-1,-1
1,3,8,13,7,0,-1,-1
-3,-4,-11,-5,-4,0,0,-2
-2,-2,0,2,0,-5,0,-2
1,-1,3,0,-3,1,-1,-1
1,3,8,13,7,0,-1,-1
0,-2,-8,-22,-15,-7,0,0
-4,-8,-7,0,-3,2,-1,-1
-1,-2,-6,-2,-1,1,-1,-2
0,0,-1,2,18,-3,0,-1
1,-1,3,0,-3,1,-1,-1
1,3,8,13,7,0,-1,-1
0,-2,-8,-22,-15,-7,0,0
-4,-8,-7,0,-3,2,-1,-1
-1,-2,-6,-2,-1,1,-1,-2
0,0,-1,2,18,-3,0,-1
1,0,15,-9,-18,-3,1,1
-3,-2,-19,-2,6,3,-2,-1
0,-2,-8,-22,-15,-7,0,0
-4,-8,-7,0,-3,2,-1,-1
-1,-2,-6,-2,-1,1,-1,-2
0,0,-1,2,18,-3,0,-1
1,0,15,-9,-18,-3,1,1
-3,-2,-19,-2,6,3,-2,-1
-2,0,-2,-3,9,-2,1,2
-2,0,0,-10,-22,-7,-2,-1
-1,-2,-6,-2,-1,1,-1,-2
0,0,-1,2,18,-3,0,-1
1,0,15,-9,-18,-3,1,1
-3,-2,-19,-2,6,3,-2,-1
-2,0,-2,-3,9,-2,1,2
-2,0,0,-10,-22,-7,-2,-1
-1,1,4,13,8,1,-1,-1
2,3,9,-3,1,1,0,0
1,0,15,-9,-18,-3,1,1
-3,-2,-19,-2,6,3,-2,-1
-2,0,-2,-3,9,-2,1,2
-2,0,0,-10,-22,-7,-2,-1
-1,1,4,13,8,1,-1,-1
2,3,9,-3,1,1,0,0
-1,-1,-2,7,4,2,-1,-1
0,-1,3,8,11,1,-1,-2
-1,1,4,13,8,1,-1,-1
2,3,9,-3,1,1,0,0
-1,-1,-2,7,4,2,-1,-1
0,-1,3,8,11,1,-1,-2
1,-1,-7,-10,2,3,0,-2
-2,-3,-10,-12,-17,-4,0,0
-1,1,2,-1,-1,-4,-2,0
0,-2,-7,-8,0,-3,0,-1
-1,1,4,13,8,1,-1,-1
2,3,9,-3,1,1,0,0
-1,-1,-2,7,4,2,-1,-1
0,-1,3,8,11,1,-1,-2
1,-1,-7,-10,2,3,0,-2
-2,-3,-10,-12,-17,-4,0,0
-1,1,2,-1,-1,-4,-2,0
0,-2,-7,-8,0,-3,0,-1
-1,1,4,13,8,1,-1,-1
2,3,9,-3,1,1,0,0
-1,-1,-2,7,4,2,-1,-1
0,-1,3,8,11,1,-1,-2
1,-1,-7,-10,2,3,0,-2
-2,-3,-10,-12,-17,-4,0,0
-1,1,2,-1,-1,-4,-2,0
0,-2,-7,-8,0,-3,0,-1
-1,1,4,13,8,1,-1,-1
2,3,9,-3,1,1,0,0
-1,-1,-2,7,4,2,-1,-1
0,-1,3,8,11,1,-1,-2
1,-1,-7,-10,2,3,0,-2
-2,-3,-10,-12,-17,-4,0,0
-1,1,2,-1,-1,-4,-2,0
0,-2,-7,-8,0,-3,0,-1
-1,1,4,13,8,1,-1,-1
2,3,9,-3,1,1,0,0
-1,-1,-2,7,4,2,-1,-1
0,-1,3,8,11,1,-1,-2
1,-1,-7,-10,2,3,0,-2
-2,-3,-10,-12,-17,-4,0,0
-1,1,2,-1,-1,-4,-2,0
0,-2,-7,-8,0,-3,0,-1
1,0,2,-2,-2,-1,0,-1
1,4,21,16,13,1,0,1
-5,-13,-44,-35,-18,0,-2,-1
-2,-2,-1,2,5,-6,-1,-2
-2,1,11,21,8,6,-2,-1
0,-2,-16,-25,-23,-3,0,-1
4,5,13,8,23,-6,2,0
-2,-1,-3,-1,2,-1,-2,-2
-2,1,11,21,8,6,-2,-1
0,-2,-16,-25,-23,-3,0,-1
4,5,13,8,23,-6,2,0
-2,-1,-3,-1,2,-1,-2,-2
-4,-5,-8,-2,13,1,0,0
0,0,5,11,5,0,0,-2
-1,1,10,5,-5,0,-3,-2
0,0,-5,-9,-13,0,0,0
4,5,13,8,23,-6,2,0
-2,-1,-3,-1,2,-1,-2,-2
