-2,-2,-1,2,17,21,2,0
0,-3,0,1,-2,3,1,-1
-1,-4,3,12,-6,-15,-2,-2
2,1,0,-11,8,3,-1,-2
-2,-2,-1,2,17,21,2,0
0,-3,0,1,-2,3,1,-1
-1,-4,3,12,-6,-15,-2,-2
2,1,0,-11,8,3,-1,-2
1,3,9,6,-10,-13,-4,1
-3,-7,-14,-16,-3,-1,-2,-3
1,3,-5,-5,-3,7,-2,-3
-2,3,3,7,4,2,-2,0
1,3,9,6,-10,-13,-4,1
-3,-7,-14,-16,-3,-1,-2,-3
1,3,-5,-5,-3,7,-2,-3
-2,3,3,7,4,2,-2,0
0,0,-4,1,-11,-13,0,-2
0,4,6,12,-2,-3,-1,1
-2,-5,-4,-9,2,-4,-2,-1
-2,-3,3,1,-1,8,-1,-2
1,3,-5,-5,-3,7,-2,-3
-2,3,3,7,4,2,-2,0
0,0,-4,1,-11,-13,0,-2
0,4,6,12,-2,-3,-1,1
-2,-5,-4,-9,2,-4,-2,-1
-2,-3,3,1,-1,8,-1,-2
-1,0,-4,-12,-2,-6,-1,-1
-3,-1,3,5,-1,7,0,-1
0,0,-4,1,-11,-13,0,-2
0,4,6,12,-2,-3,-1,1
-2,-5,-4,-9,2,-4,-2,-1
-2,-3,3,1,-1,8,-1,-2
-1,0,-4,-12,-2,-6,-1,-1
-3,-1,3,5,-1,7,0,-1
0,0,2,9,0,3,1,-1
-2,-1,1,-18,-4,-5,-3,-1
-1,0,-4,-12,-2,-6,-1,-1
-3,-1,3,5,-1,7,0,-1
0,0,2,9,0,3,1,-1
-2,-1,1,-18,-4,-5,-3,-1
-3,-8,-24,-15,-4,-6,-1,-1
0,1,-2,1,3,2,-2,1
-1,5,4,1,-8,-6,-1,-1
1,4,9,12,12,-3,1,0
-1,0,-4,-12,-2,-6,-1,-1
-3,-1,3,5,-1,7,0,-1
0,0,2,9,0,3,1,-1
-2,-1,1,-18,-4,-5,-3,-1
-3,-8,-24,-15,-4,-6,-1,-1
0,1,-2,1,3,2,-2,1
-1,5,4,1,-8,-6,-1,-1
1,4,9,12,12,-3,1,0
0,0,2,9,0,3,1,-1
-2,-1,1,-18,-4,-5,-3,-1
-3,-8,-24,-15,-4,-6,-1,-1
0,1,-2,1,3,2,-2,1
-1,5,4,1,-8,-6,-1,-1
1,4,9,12,12,-3,1,0
1,0,-9,-10,-13,2,-1,-2
0,2,0,-5,8,-1,-1,-2
-3,-8,-24,-15,-4,-6,-1,-1
0,1,-2,1,3,2,-2,1
-1,5,4,1,-8,-6,-1,-1
1,4,9,12,12,-3,1,0
1,0,-9,-10,-13,2,-1,-2
0,2,0,-5,8,-1,-1,-2
0,-8,0,5,-11,7,1,-1
-1,-9,0,5,16,-3,-2,-2
-3,-8,-24,-15,-4,-6,-1,-1
0,1,-2,1,3,2,-2,1
-1,5,4,1,-8,-6,-1,-1
1,4,9,12,12,-3,1,0
1,0,-9,-10,-13,2,-1,-2
0,2,0,-5,8,-1,-1,-2
0,-8,0,5,-11,7,1,-1
-1,-9,0,5,16,-3,-2,-2
-3,-8,-24,-15,-4,-6,-1,-1
0,1,-2,1,3,2,-2,1
-1,5,4,1,-8,-6,-1,-1
1,4,9,12,12,-3,1,0
1,0,-9,-10,-13,2,-1,-2
0,2,0,-5,8,-1,-1,-2
0,-8,0,5,-11,7,1,-1
-1,-9,0,5,16,-3,-2,-2
-1,-6,-4,-17,-16,3,-1,1
-2,-5,-2,7,-29,-8,1,1
-1,0,3,4,48,5,-1,-1
-2,0,0,6,0,4,0,-2
-1,5,-5,-9,8,-9,-1,0
0,2,4,-3,-15,-6,-2,-2
-1,-1,2,1,-9,-1,-2,0
2,1,-1,5,4,-1,-2,-1
-1,0,3,4,48,5,-1,-1
-2,0,0,6,0,4,0,-2
-1,5,-5,-9,8,-9,-1,0
0,2,4,-3,-15,-6,-2,-2
-1,-1,2,1,-9,-1,-2,0
2,1,-1,5,4,-1,-2,-1
0,1,12,10,10,2,1,-1
0,-4,-11,-11,-4,8,-1,-3
-1,-1,2,1,-9,-1,-2,0
2,1,-1,5,4,-1,-2,-1
0,1,12,10,10,2,1,-1
0,-4,-11,-11,-4,8,-1,-3
-2,1,10,-1,-11,-9,-2,-1
-1,-6,-19,-1,5,7,0,0
-2,-3,8,8,-14,-5,-1,-1
-1,4,0,-2,14,-1,-2,0
-1,-1,2,1,-9,-1,-2,0
2,1,-1,5,4,-1,-2,-1
0,1,12,10,10,2,1,-1
0,-4,-11,-11,-4,8,-1,-3
-2,1,10,-1,-11,-9,-2,-1
-1,-6,-19,-1,5,7,0,0
-2,-3,8,8,-14,-5,-1,-1
-1,4,0,-2,14,-1,-2,0
-2,1,10,-1,-11,-9,-2,-1
-1,-6,-19,-1,5,7,0,0
-2,-3,8,8,-14,-5,-1,-1
-1,4,0,-2,14,-1,-2,0
0,1,-3,1,-14,-3,-1,-4
0,2,6,-6,4,9,0,0
0,-7,-6,-6,-2,3,-2,-1
-1,-5,2,4,0,-4,-2,-2
-2,-3,8,8,-14,-5,-1,-1
-1,4,0,-2,14,-1,-2,0
0,1,-3,1,-14,-3,-1,-4
0,2,6,-6,4,9,0,0
0,-7,-6,-6,-2,3,-2,-1
-1,-5,2,4,0,-4,-2,-2
0,-2,-6,-2,2,7,3,-1
-1,1,3,-10,-11,-6,-3,0
0,1,-3,1,-14,-3,-1,-4
0,2,6,-6,4,9,0,0
0,-7,-6,-6,-2,3,-2,-1
-1,-5,2,4,0,-4,-2,-2
0,-2,-6,-2,2,7,3,-1
-1,1,3,-10,-11,-6,-3,0
-2,-1,-9,2,14,32,1,-1
1,0,-1,2,12,-18,-2,2
0,-2,-6,-2,2,7,3,-1
-1,1,3,-10,-11,-6,-3,0
-2,-1,-9,2,14,32,1,-1
1,0,-1,2,12,-18,-2,2
0,4,4,-14,-34,-8,-1,0
-2,-3,-8,2,2,-7,-2,-4
1,-4,-1,11,20,8,-4,-4
1,-1,2,-8,-34,-1,1,-1
0,-2,-6,-2,2,7,3,-1
-1,1,3,-10,-11,-6,-3,0
-2,-1,-9,2,14,32,1,-1
1,0,-1,2,12,-18,-2,2
0,4,4,-14,-34,-8,-1,0
-2,-3,-8,2,2,-7,-2,-4
1,-4,-1,11,20,8,-4,-4
1,-1,2,-8,-34,-1,1,-1
0,4,4,-14,-34,-8,-1,0
-2,-3,-8,2,2,-7,-2,-4
1,-4,-1,11,20,8,-4,-4
1,-1,2,-8,-34,-1,1,-1
0,-3,-7,-4,16,1,1,0
0,2,9,1,5,0,0,0
-2,0,-7,-1,5,-15,-1,-1
-3,-2,-4,3,17,28,-2,-1
1,-4,-1,11,20,8,-4,-4
1,-1,2,-8,-34,-1,1,-1
0,-3,-7,-4,16,1,1,0
0,2,9,1,5,0,0,0
-2,0,-7,-1,5,-15,-1,-1
-3,-2,-4,3,17,28,-2,-1
0,-2,-1,3,3,-4,-2,1
-4,-1,-2,-2,6,-2,1,-2
0,-3,-7,-4,16,1,1,0
0,2,9,1,5,0,0,0
-2,0,-7,-1,5,-15,-1,-1
-3,-2,-4,3,17,28,-2,-1
0,-2,-1,3,3,-4,-2,1
-4,-1,-2,-2,6,-2,1,-2
3,2,8,1,-25,1,0,28
2,0,2,0,38,2,-5,1
-2,0,-7,-1,5,-15,-1,-1
-3,-2,-4,3,17,28,-2,-1
0,-2,-1,3,3,-4,-2,1
-4,-1,-2,-2,6,-2,1,-2
3,2,8,1,-25,1,0,28
2,0,2,0,38,2,-5,1
1,-1,-6,-6,-67,1,3,2
-1,0,2,5,8,4,0,-1
0,-2,-1,3,3,-4,-2,1
-4,-1,-2,-2,6,-2,1,-2
3,2,8,1,-25,1,0,28
2,0,2,0,38,2,-5,1
1,-1,-6,-6,-67,1,3,2
-1,0,2,5,8,4,0,-1
-2,2,1,11,16,8,-1,-6
1,3,-4,-26,-52,-36,0,1
3,2,8,1,-25,1,0,28
2,0,2,0,38,2,-5,1
1,-1,-6,-6,-67,1,3,2
-1,0,2,5,8,4,0,-1
-2,2,1,11,16,8,-1,-6
1,3,-4,-26,-52,-36,0,1
2,1,1,6,59,1,-3,4
-2,-8,-9,7,42,9,-2,-4
-2,2,1,11,16,8,-1,-6
1,3,-4,-26,-52,-36,0,1
2,1,1,6,59,1,-3,4
-2,-8,-9,7,42,9,-2,-4
-1,4,6,-16,-79,-12,2,-5
-5,-3,-12,-2,-13,8,3,-3
0,-5,0,15,79,5,-4,11
3,0,3,-32,-108,-11,2,2
2,1,1,6,59,1,-3,4
-2,-8,-9,7,42,9,-2,-4
-1,4,6,-16,-79,-12,2,-5
-5,-3,-12,-2,-13,8,3,-3
0,-5,0,15,79,5,-4,11
3,0,3,-32,-108,-11,2,2
1,0,-3,9,42,-4,1,-3
-2,-2,0,2,9,1,-4,-3
-1,4,6,-16,-79,-12,2,-5
-5,-3,-12,-2,-13,8,3,-3
0,-5,0,15,79,5,-4,11
3,0,3,-32,-108,-11,2,2
1,0,-3,9,42,-4,1,-3
-2,-2,0,2,9,1,-4,-3
-5,-2,-5,-6,-20,-7,-3,-5
0,2,9,27,40,17,-2,0
0,-5,0,15,79,5,-4,11
3,0,3,-32,-108,-11,2,2
1,0,-3,9,42,-4,1,-3
-2,-2,0,2,9,1,-4,-3
-5,-2,-5,-6,-20,-7,-3,-5
0,2,9,27,40,17,-2,0
-2,-4,-8,-10,16,40,-3,-3
1,-1,4,2,-20,-26,2,7
1,0,-3,9,42,-4,1,-3
-2,-2,0,2,9,1,-4,-3
-5,-2,-5,-6,-20,-7,-3,-5
0,2,9,27,40,17,-2,0
-2,-4,-8,-10,16,40,-3,-3
1,-1,4,2,-20,-26,2,7
0,0,0,-16,5,-6,-1,-5
-3,-8,-17,0,-6,-3,-3,0
-2,-4,-8,-10,16,40,-3,-3
1,-1,4,2,-20,-26,2,7
0,0,0,-16,5,-6,-1,-5
-3,-8,-17,0,-6,-3,-3,0
1,0,-1,12,-29,-23,1,-8
-2,0,3,-10,39,14,-2,-5
-3,-3,0,2,-14,17,-2,-6
-2,-1,2,-7,-23,-24,-2,-2
-2,-4,-8,-10,16,40,-3,-3
1,-1,4,2,-20,-26,2,7
0,0,0,-16,5,-6,-1,-5
-3,-8,-17,0,-6,-3,-3,0
1,0,-1,12,-29,-23,1,-8
-2,0,3,-10,39,14,-2,-5
-3,-3,0,2,-14,17,-2,-6
-2,-1,2,-7,-23,-24,-2,-2
1,0,-1,12,-29,-23,1,-8
-2,0,3,-10,39,14,-2,-5
-3,-3,0,2,-14,17,-2,-6
-2,-1,2,-7,-23,-24,-2,-2
-4,0,0,0,-6,-6,1,0
-4,0,1,4,8,6,2,-16
-4,2,6,12,-27,-9,-7,-19
-4,1,-7,-20,-2,20,-3,1
-3,-3,0,2,-14,17,-2,-6
-2,-1,2,-7,-23,-24,-2,-2
-4,0,0,0,-6,-6,1,0
-4,0,1,4,8,6,2,-16
-4,2,6,12,-27,-9,-7,-19
-4,1,-7,-20,-2,20,-3,1
-1,-3,-4,1,21,-22,-4,0
4,5,12,10,2,-4,-2,0
-4,0,0,0,-6,-6,1,0
-4,0,1,4,8,6,2,-16
-4,2,6,12,-27,-9,-7,-19
-4,1,-7,-20,-2,20,-3,1
-1,-3,-4,1,21,-22,-4,0
4,5,12,10,2,-4,-2,0
0,3,-15,-16,-10,7,0,-1
-1,1,2,10,9,-4,-1,-2
-4,0,0,0,-6,-6,1,0
-4,0,1,4,8,6,2,-16
-4,2,6,12,-27,-9,-7,-19
-4,1,-7,-20,-2,20,-3,1
-1,-3,-4,1,21,-22,-4,0
4,5,12,10,2,-4,-2,0
0,3,-15,-16,-10,7,0,-1
-1,1,2,10,9,-4,-1,-2
-1,-3,-4,1,21,-22,-4,0
4,5,12,10,2,-4,-2,0
0,3,-15,-16,-10,7,0,-1
-1,1,2,10,9,-4,-1,-2
-3,-4,-2,-5,-6,-6,-2,-8
-1,-3,1,19,6,8,0,-1
-1,-4,1,-26,-22,0,-2,5
-1,-6,-12,-17,8,-6,-2,0
-3,-4,-2,-5,-6,-6,-2,-8
-1,-3,1,19,6,8,0,-1
-1,-4,1,-26,-22,0,-2,5
-1,-6,-12,-17,8,-6,-2,0
0,1,-2,-2,4,15,0,2
-2,-4,-6,-3,7,-4,1,3
-2,-3,5,24,3,-4,0,1
1,-1,10,8,4,20,0,-2
-1,-4,1,-26,-22,0,-2,5
-1,-6,-12,-17,8,-6,-2,0
0,1,-2,-2,4,15,0,2
-2,-4,-6,-3,7,-4,1,3
-2,-3,5,24,3,-4,0,1
1,-1,10,8,4,20,0,-2
-2,-3,-9,-21,12,-10,-1,-1
-2,-3,-4,2,-11,11,0,2
0,1,-2,-2,4,15,0,2
-2,-4,-6,-3,7,-4,1,3
-2,-3,5,24,3,-4,0,1
1,-1,10,8,4,20,0,-2
-2,-3,-9,-21,12,-10,-1,-1
-2,-3,-4,2,-11,11,0,2
-3,-2,-2,-2,-8,-1,1,-2
1,4,11,8,0,-1,0,-1
-2,-3,5,24,3,-4,0,1
1,-1,10,8,4,20,0,-2
-2,-3,-9,-21,12,-10,-1,-1
-2,-3,-4,2,-11,11,0,2
-3,-2,-2,-2,-8,-1,1,-2
1,4,11,8,0,-1,0,-1
-3,-1,4,-2,8,3,-1,-2
-4,1,-13,-1,-6,-9,-5,-1
-2,-3,-9,-21,12,-10,-1,-1
-2,-3,-4,2,-11,11,0,2
-3,-2,-2,-2,-8,-1,1,-2
1,4,11,8,0,-1,0,-1
-3,-1,4,-2,8,3,-1,-2
-4,1,-13,-1,-6,-9,-5,-1
-2,-3,-3,-4,-14,-30,1,2
1,2,0,0,-11,-16,-1,-2
-3,-2,-2,-2,-8,-1,1,-2
1,4,11,8,0,-1,0,-1
-3,-1,4,-2,8,3,-1,-2
-4,1,-13,-1,-6,-9,-5,-1
-2,-3,-3,-4,-14,-30,1,2
1,2,0,0,-11,-16,-1,-2
2,2,9,18,10,-4,-2,-1
0,-1,0,-24,-9,5,-2,-2
-2,-3,-3,-4,-14,-30,1,2
1,2,0,0,-11,-16,-1,-2
2,2,9,18,10,-4,-2,-1
0,-1,0,-24,-9,5,-2,-2
-2,-6,-10,-6,5,5,-2,-2
-1,3,7,5,6,-1,1,0
-3,-4,-10,1,-3,-5,-2,-3
0,1,4,13,4,-8,-4,-2
-2,-3,-3,-4,-14,-30,1,2
1,2,0,0,-11,-16,-1,-2
2,2,9,18,10,-4,-2,-1
0,-1,0,-24,-9,5,-2,-2
-2,-6,-10,-6,5,5,-2,-2
-1,3,7,5,6,-1,1,0
-3,-4,-10,1,-3,-5,-2,-3
0,1,4,13,4,-8,-4,-2
-2,-6,-10,-6,5,5,-2,-2
-1,3,7,5,6,-1,1,0
-3,-4,-10,1,-3,-5,-2,-3
0,1,4,13,4,-8,-4,-2
1,-1,1,11,18,11,3,2
0,-1,-4,-10,-11,-8,-1,0
0,-1,-4,-6,-3,31,-1,1
-1,-3,0,-12,-10,-13,-1,1
-3,-4,-10,1,-3,-5,-2,-3
0,1,4,13,4,-8,-4,-2
1,-1,1,11,18,11,3,2
0,-1,-4,-10,-11,-8,-1,0
0,-1,-4,-6,-3,31,-1,1
-1,-3,0,-12,-10,-13,-1,1
-1,-1,2,7,-3,2,-2,-1
-3,0,-1,8,-6,-16,0,-1
1,-1,1,11,18,11,3,2
0,-1,-4,-10,-11,-8,-1,0
0,-1,-4,-6,-3,31,-1,1
-1,-3,0,-12,-10,-13,-1,1
-1,-1,2,7,-3,2,-2,-1
-3,0,-1,8,-6,-16,0,-1
0,-1,3,-3,23,26,-1,-1
1,-2,0,-2,1,23,1,2
0,-1,-4,-6,-3,31,-1,1
-1,-3,0,-12,-10,-13,-1,1
