-6,-5,-12,-7,-73,60,6,6
5,6,15,28,-48,-37,-13,-1
-2,1,-2,-19,-69,-3,1,1
4,5,14,5,68,-22,-4,1
-6,-5,-12,-7,-73,60,6,6
5,6,15,28,-48,-37,-13,-1
-3,-4,-3,-45,-65,17,0,-3
-2,-8,-12,35,118,-11,5,1
3,6,9,6,-85,-33,-4,3
-2,0,-3,-18,19,-25,-11,-6
-6,-5,-12,-7,-73,60,6,6
5,6,15,28,-48,-37,-13,-1
-3,-4,-3,-45,-65,17,0,-3
-2,-8,-12,35,118,-11,5,1
3,6,9,6,-85,-33,-4,3
-2,0,-3,-18,19,-25,-11,-6
1,1,8,9,-9,10,14,5
-2,-3,-9,-25,-86,-31,-13,-8
-3,-4,-3,-45,-65,17,0,-3
-2,-8,-12,35,118,-11,5,1
3,6,9,6,-85,-33,-4,3
-2,0,-3,-18,19,-25,-11,-6
1,1,8,9,-9,10,14,5
-2,-3,-9,-25,-86,-31,-13,-8
7,9,10,9,101,-25,1,7
-8,-10,-2,-5,25,25,4,-5
3,6,9,6,-85,-33,-4,3
-2,0,-3,-18,19,-25,-11,-6
1,1,8,9,-9,10,14,5
-2,-3,-9,-25,-86,-31,-13,-8
7,9,10,9,101,-25,1,7
-8,-10,-2,-5,25,25,4,-5
-3,-5,-29,-65,38,-25,-10,-4
5,6,17,59,-87,9,-2,-1
1,1,8,9,-9,10,14,5
-2,-3,-9,-25,-86,-31,-13,-8
7,9,10,9,101,-25,1,7
-8,-10,-2,-5,25,25,4,-5
-3,-5,-29,-65,38,-25,-10,-4
5,6,17,59,-87,9,-2,-1
5,5,3,-18,-56,-1,11,8
-10,-9,-3,39,47,22,-14,-13
-3,-5,-29,-65,38,-25,-10,-4
5,6,17,59,-87,9,-2,-1
5,5,3,-18,-56,-1,11,8
-10,-9,-3,39,47,22,-14,-13
7,8,33,75,31,-51,0,1
5,3,-17,-105,-65,13,10,7
-5,-6,4,33,21,22,-3,7
6,1,2,11,107,-40,-8,-2
-3,-5,-29,-65,38,-25,-10,-4
5,6,17,59,-87,9,-2,-1
5,5,3,-18,-56,-1,11,8
-10,-9,-3,39,47,22,-14,-13
7,8,33,75,31,-51,0,1
5,3,-17,-105,-65,13,10,7
-5,-6,4,33,21,22,-3,7
6,1,2,11,107,-40,-8,-2
7,8,33,75,31,-51,0,1
5,3,-17,-105,-65,13,10,7
-5,-6,4,33,21,22,-3,7
6,1,2,11,107,-40,-8,-2
-2,0,3,27,50,15,-7,-4
-5,-3,14,58,36,28,2,-7
-4,-4,-6,-18,-38,7,2,11
-4,-3,-12,24,-31,11,2,-8
-5,-6,4,33,21,22,-3,7
6,1,2,11,107,-40,-8,-2
-2,0,3,27,50,15,-7,-4
-5,-3,14,58,36,28,2,-7
-4,-4,-6,-18,-38,7,2,11
-4,-3,-12,24,-31,11,2,-8
8,9,-2,-68,49,-8,0,3
-12,-12,-8,15,-66,44,-7,-8
-2,0,3,27,50,15,-7,-4
-5,-3,14,58,36,28,2,-7
-4,-4,-6,-18,-38,7,2,11
-4,-3,-12,24,-31,11,2,-8
8,9,-2,-68,49,-8,0,3
-12,-12,-8,15,-66,44,-7,-8
5,6,1,-25,3,8,16,5
-9,-12,-10,13,26,31,-5,-7
8,9,-2,-68,49,-8,0,3
-12,-12,-8,15,-66,44,-7,-8
5,6,1,-25,3,8,16,5
-9,-12,-10,13,26,31,-5,-7
-7,-13,-9,6,-128,17,-9,-8
11,9,-34,-101,-1,-3,22,18
-16,-17,-7,67,108,-21,-41,-25
7,6,4,-41,-128,4,18,10
8,9,-2,-68,49,-8,0,3
-12,-12,-8,15,-66,44,-7,-8
5,6,1,-25,3,8,16,5
-9,-12,-10,13,26,31,-5,-7
-7,-13,-9,6,-128,17,-9,-8
11,9,-34,-101,-1,-3,22,18
-16,-17,-7,67,108,-21,-41,-25
7,6,4,-41,-128,4,18,10
5,6,1,-25,3,8,16,5
-9,-12,-10,13,26,31,-5,-7
-7,-13,-9,6,-128,17,-9,-8
11,9,-34,-101,-1,-3,22,18
-16,-17,-7,67,108,-21,-41,-25
7,6,4,-41,-128,4,18,10
0,6,6,19,125,-11,1,6
-14,-14,-10,29,127,-14,-28,-19
-16,-17,-7,67,108,-21,-41,-25
7,6,4,-41,-128,4,18,10
0,6,6,19,125,-11,1,6
-14,-14,-10,29,127,-14,-28,-19
13,4,12,17,-103,1,18,5
3,5,-4,-23,126,19,-4,9
-7,-10,-7,-3,-27,13,-5,-11
2,4,3,4,-63,-46,-17,-5
-16,-17,-7,67,108,-21,-41,-25
7,6,4,-41,-128,4,18,10
0,6,6,19,125,-11,1,6
-14,-14,-10,29,127,-14,-28,-19
13,4,12,17,-103,1,18,5
3,5,-4,-23,126,19,-4,9
-7,-10,-7,-3,-27,13,-5,-11
2,4,3,4,-63,-46,-17,-5
13,4,12,17,-103,1,18,5
3,5,-4,-23,126,19,-4,9
-7,-10,-7,-3,-27,13,-5,-11
2,4,3,4,-63,-46,-17,-5
-9,-7,-2,36,-16,52,21,-1
-2,1,7,64,45,-38,-11,-5
4,4,4,22,61,35,7,3
-8,-17,-17,3,-30,29,18,-1
-7,-10,-7,-3,-27,13,-5,-11
2,4,3,4,-63,-46,-17,-5
-9,-7,-2,36,-16,52,21,-1
-2,1,7,64,45,-38,-11,-5
4,4,4,22,61,35,7,3
-8,-17,-17,3,-30,29,18,-1
4,8,8,-24,-53,-65,-19,3
-3,4,0,17,69,11,-10,3
-9,-7,-2,36,-16,52,21,-1
-2,1,7,64,45,-38,-11,-5
4,4,4,22,61,35,7,3
-8,-17,-17,3,-30,29,18,-1
4,8,8,-24,-53,-65,-19,3
-3,4,0,17,69,11,-10,3
5,7,25,-12,51,51,21,-5
-1,0,0,42,70,-62,-15,-4
4,4,4,22,61,35,7,3
-8,-17,-17,3,-30,29,18,-1
4,8,8,-24,-53,-65,-19,3
-3,4,0,17,69,11,-10,3
5,7,25,-12,51,51,21,-5
-1,0,0,42,70,-62,-15,-4
-10,-13,-15,-11,110,-45,-23,-14
13,18,7,-7,63,-3,22,17
4,8,8,-24,-53,-65,-19,3
-3,4,0,17,69,11,-10,3
5,7,25,-12,51,51,21,-5
-1,0,0,42,70,-62,-15,-4
-10,-13,-15,-11,110,-45,-23,-14
13,18,7,-7,63,-3,22,17
-11,0,-5,22,-35,-62,-13,-4
41,11,37,48,127,115,25,2
5,7,25,-12,51,51,21,-5
-1,0,0,42,70,-62,-15,-4
-10,-13,-15,-11,110,-45,-23,-14
13,18,7,-7,63,-3,22,17
-11,0,-5,22,-35,-62,-13,-4
41,11,37,48,127,115,25,2
-20,4,9,-12,-99,-53,16,5
-31,-14,-6,39,21,-9,-25,-17
-11,0,-5,22,-35,-62,-13,-4
41,11,37,48,127,115,25,2
-20,4,9,-12,-99,-53,16,5
-31,-14,-6,39,21,-9,-25,-17
19,4,13,-2,-97,-44,1,10
-9,-5,-14,-55,3,-4,1,-5
-3,2,-2,10,-41,21,-2,1
32,3,10,3,-108,2,5,0
-11,0,-5,22,-35,-62,-13,-4
41,11,37,48,127,115,25,2
-20,4,9,-12,-99,-53,16,5
-31,-14,-6,39,21,-9,-25,-17
19,4,13,-2,-97,-44,1,10
-9,-5,-14,-55,3,-4,1,-5
-3,2,-2,10,-41,21,-2,1
32,3,10,3,-108,2,5,0
19,4,13,-2,-97,-44,1,10
-9,-5,-14,-55,3,-4,1,-5
-3,2,-2,10,-41,21,-2,1
32,3,10,3,-108,2,5,0
-50,-7,-4,-40,-58,-19,-12,1
31,-3,4,-13,-37,-20,-4,-4
-7,-7,-17,-19,6,-8,-7,-5
-14,5,0,-71,-67,-8,2,3
-3,2,-2,10,-41,21,-2,1
32,3,10,3,-108,2,5,0
-50,-7,-4,-40,-58,-19,-12,1
31,-3,4,-13,-37,-20,-4,-4
-7,-7,-17,-19,6,-8,-7,-5
-14,5,0,-71,-67,-8,2,3
18,-3,-7,6,-12,23,3,-1
-12,3,6,4,0,-20,-2,3
-50,-7,-4,-40,-58,-19,-12,1
31,-3,4,-13,-37,-20,-4,-4
-7,-7,-17,-19,6,-8,-7,-5
-14,5,0,-71,-67,-8,2,3
18,-3,-7,6,-12,23,3,-1
-12,3,6,4,0,-20,-2,3
9,-2,-5,14,127,14,-2,-3
6,4,10,-44,-104,-39,4,4
18,-3,-7,6,-12,23,3,-1
-12,3,6,4,0,-20,-2,3
9,-2,-5,14,127,14,-2,-3
6,4,10,-44,-104,-39,4,4
-2,-8,-20,19,57,43,0,-1
-2,-8,-13,-8,-29,-10,-6,-1
0,3,6,5,17,-2,3,1
-3,-6,-1,1,-8,3,-3,-6
18,-3,-7,6,-12,23,3,-1
-12,3,6,4,0,-20,-2,3
9,-2,-5,14,127,14,-2,-3
6,4,10,-44,-104,-39,4,4
-2,-8,-20,19,57,43,0,-1
-2,-8,-13,-8,-29,-10,-6,-1
0,3,6,5,17,-2,3,1
-3,-6,-1,1,-8,3,-3,-6
-2,-8,-20,19,57,43,0,-1
-2,-8,-13,-8,-29,-10,-6,-1
0,3,6,5,17,-2,3,1
-3,-6,-1,1,-8,3,-3,-6
4,3,-1,-3,-33,10,-4,-3
-20,0,-2,-9,-76,20,-1,-3
4,-1,1,-7,30,25,3,1
-1,1,-2,1,18,23,2,1
0,3,6,5,17,-2,3,1
-3,-6,-1,1,-8,3,-3,-6
4,3,-1,-3,-33,10,-4,-3
-20,0,-2,-9,-76,20,-1,-3
4,-1,1,-7,30,25,3,1
-1,1,-2,1,18,23,2,1
5,-3,-5,9,-4,-5,0,-5
-12,-4,-2,5,30,8,2,2
4,3,-1,-3,-33,10,-4,-3
-20,0,-2,-9,-76,20,-1,-3
4,-1,1,-7,30,25,3,1
-1,1,-2,1,18,23,2,1
5,-3,-5,9,-4,-5,0,-5
-12,-4,-2,5,30,8,2,2
3,1,0,-19,-8,12,0,0
5,-1,0,12,1,-8,-2,0
4,-1,1,-7,30,25,3,1
-1,1,-2,1,18,23,2,1
5,-3,-5,9,-4,-5,0,-5
-12,-4,-2,5,30,8,2,2
3,1,0,-19,-8,12,0,0
5,-1,0,12,1,-8,-2,0
-2,3,-1,-1,1,9,2,1
23,2,5,1,82,-13,-4,-2
5,-3,-5,9,-4,-5,0,-5
-12,-4,-2,5,30,8,2,2
3,1,0,-19,-8,12,0,0
5,-1,0,12,1,-8,-2,0
-2,3,-1,-1,1,9,2,1
23,2,5,1,82,-13,-4,-2
-27,-6,-2,-18,-29,1,3,-2
-5,-3,-3,-3,-19,13,2,1
3,1,0,-19,-8,12,0,0
5,-1,0,12,1,-8,-2,0
-2,3,-1,-1,1,9,2,1
23,2,5,1,82,-13,-4,-2
-27,-6,-2,-18,-29,1,3,-2
-5,-3,-3,-3,-19,13,2,1
5,-4,-7,11,33,-12,-8,0
-4,10,5,-32,-111,17,7,1
-2,3,-1,-1,1,9,2,1
23,2,5,1,82,-13,-4,-2
-27,-6,-2,-18,-29,1,3,-2
-5,-3,-3,-3,-19,13,2,1
5,-4,-7,11,33,-12,-8,0
-4,10,5,-32,-111,17,7,1
11,42,5,5,8,4,2,1
32,-61,-2,8,50,-4,-2,-22
-27,-6,-2,-18,-29,1,3,-2
-5,-3,-3,-3,-19,13,2,1
5,-4,-7,11,33,-12,-8,0
-4,10,5,-32,-111,17,7,1
11,42,5,5,8,4,2,1
32,-61,-2,8,50,-4,-2,-22
-51,-41,-7,-1,43,16,-1,20
4,8,6,5,-46,-6,-11,-18
5,-4,-7,11,33,-12,-8,0
-4,10,5,-32,-111,17,7,1
11,42,5,5,8,4,2,1
32,-61,-2,8,50,-4,-2,-22
-51,-41,-7,-1,43,16,-1,20
4,8,6,5,-46,-6,-11,-18
9,-10,6,6,2,21,5,11
-14,26,-10,-15,-38,4,-8,-19
-51,-41,-7,-1,43,16,-1,20
4,8,6,5,-46,-6,-11,-18
9,-10,6,6,2,21,5,11
-14,26,-10,-15,-38,4,-8,-19
29,15,2,-3,2,-11,2,1
-19,-21,1,5,21,-15,1,8
4,29,0,-10,-34,-4,0,-21
32,-21,2,13,64,13,-1,-13
-51,-41,-7,-1,43,16,-1,20
4,8,6,5,-46,-6,-11,-18
9,-10,6,6,2,21,5,11
-14,26,-10,-15,-38,4,-8,-19
29,15,2,-3,2,-11,2,1
-19,-21,1,5,21,-15,1,8
4,29,0,-10,-34,-4,0,-21
32,-21,2,13,64,13,-1,-13
29,15,2,-3,2,-11,2,1
-19,-21,1,5,21,-15,1,8
4,29,0,-10,-34,-4,0,-21
32,-21,2,13,64,13,-1,-13
-20,28,3,-10,-92,6,-4,-10
31,-3,3,6,25,-4,1,23
-25,-46,2,0,4,16,5,33
-14,24,-18,-13,-2,-8,-9,-31
4,29,0,-10,-34,-4,0,-21
32,-21,2,13,64,13,-1,-13
-20,28,3,-10,-92,6,-4,-10
31,-3,3,6,25,-4,1,23
-25,-46,2,0,4,16,5,33
-14,24,-18,-13,-2,-8,-9,-31
20,0,-3,-2,-6,4,-2,7
-29,20,13,9,59,-4,11,-26
-20,28,3,-10,-92,6,-4,-10
31,-3,3,6,25,-4,1,23
-25,-46,2,0,4,16,5,33
-14,24,-18,-13,-2,-8,-9,-31
20,0,-3,-2,-6,4,-2,7
-29,20,13,9,59,-4,11,-26
14,7,-12,-10,-14,-4,-5,4
-20,1,8,8,-71,0,11,31
-25,-46,2,0,4,16,5,33
-14,24,-18,-13,-2,-8,-9,-31
20,0,-3,-2,-6,4,-2,7
-29,20,13,9,59,-4,11,-26
14,7,-12,-10,-14,-4,-5,4
-20,1,8,8,-71,0,11,31
37,1,-11,-18,18,-1,6,-10
-53,-4,6,1,-42,4,-18,6
20,0,-3,-2,-6,4,-2,7
-29,20,13,9,59,-4,11,-26
14,7,-12,-10,-14,-4,-5,4
-20,1,8,8,-71,0,11,31
37,1,-11,-18,18,-1,6,-10
-53,-4,6,1,-42,4,-18,6
6,-46,-44,-17,65,-14,1,27
-23,13,-3,-3,7,-30,-21,-42
37,1,-11,-18,18,-1,6,-10
-53,-4,6,1,-42,4,-18,6
6,-46,-44,-17,65,-14,1,27
-23,13,-3,-3,7,-30,-21,-42
-18,-31,-2,-3,78,54,16,14
48,9,-6,-8,10,-24,3,5
-11,-24,1,-2,-15,14,-10,-20
1,-6,1,-6,-3,7,4,23
6,-46,-44,-17,65,-14,1,27
-23,13,-3,-3,7,-30,-21,-42
-18,-31,-2,-3,78,54,16,14
48,9,-6,-8,10,-24,3,5
-11,-24,1,-2,-15,14,-10,-20
1,-6,1,-6,-3,7,4,23
-22,1,29,40,32,-21,-3,-9
-50,-38,-20,-29,-39,33,-10,-14
-18,-31,-2,-3,78,54,16,14
48,9,-6,-8,10,-24,3,5
-11,-24,1,-2,-15,14,-10,-20
1,-6,1,-6,-3,7,4,23
-22,1,29,40,32,-21,-3,-9
-50,-38,-20,-29,-39,33,-10,-14
36,32,-2,0,-63,-18,-3,-5
19,84,8,6,28,-25,2,15
-11,-24,1,-2,-15,14,-10,-20
1,-6,1,-6,-3,7,4,23
-22,1,29,40,32,-21,-3,-9
-50,-38,-20,-29,-39,33,-10,-14
36,32,-2,0,-63,-18,-3,-5
19,84,8,6,28,-25,2,15
-2,-69,3,-11,-40,17,1,-8
-25,-46,1,10,-5,-3,7,12
-11,-24,1,-2,-15,14,-10,-20
1,-6,1,-6,-3,7,4,23
-22,1,29,40,32,-21,-3,-9
-50,-38,-20,-29,-39,33,-10,-14
36,32,-2,0,-63,-18,-3,-5
19,84,8,6,28,-25,2,15
-2,-69,3,-11,-40,17,1,-8
-25,-46,1,10,-5,-3,7,12
36,32,-2,0,-63,-18,-3,-5
