2,1,1,-6,-4,-4,-1,0
-1,-4,-13,1,0,0,1,0
-3,0,1,12,-2,-1,-1,0
-2,1,5,-10,-3,-1,-2,-1
-1,-2,3,3,-2,1,-1,0
1,-1,5,-3,-2,-1,-3,-1
-1,-1,-6,2,1,0,0,-2
-3,-2,3,-1,-2,1,1,-2
-3,0,1,12,-2,-1,-1,0
-2,1,5,-10,-3,-1,-2,-1
-1,-2,3,3,-2,1,-1,0
1,-1,5,-3,-2,-1,-3,-1
-1,-1,-6,2,1,0,0,-2
-3,-2,3,-1,-2,1,1,-2
0,-1,-3,-6,3,0,-2,-3
-1,1,5,8,-1,-2,-1,0
-1,-1,-6,2,1,0,0,-2
-3,-2,3,-1,-2,1,1,-2
0,-1,-3,-6,3,0,-2,-3
-1,1,5,8,-1,-2,-1,0
-2,-5,-11,-9,1,1,-1,-1
-3,-2,-5,5,-2,-1,-2,0
1,-1,-3,-3,-1,-1,-1,0
-2,1,2,0,-1,-2,-2,0
-1,-1,-6,2,1,0,0,-2
-3,-2,3,-1,-2,1,1,-2
0,-1,-3,-6,3,0,-2,-3
-1,1,5,8,-1,-2,-1,0
-2,-5,-11,-9,1,1,-1,-1
-3,-2,-5,5,-2,-1,-2,0
1,-1,-3,-3,-1,-1,-1,0
-2,1,2,0,-1,-2,-2,0
-2,-5,-11,-9,1,1,-1,-1
-3,-2,-5,5,-2,-1,-2,0
1,-1,-3,-3,-1,-1,-1,0
-2,1,2,0,-1,-2,-2,0
2,-1,5,1,0,0,0,-1
-1,0,1,0,-1,0,1,0
0,-1,2,-1,-2,-2,-2,1
0,2,-4,0,0,-2,-2,-2
1,-1,-3,-3,-1,-1,-1,0
-2,1,2,0,-1,-2,-2,0
2,-1,5,1,0,0,0,-1
-1,0,1,0,-1,0,1,0
0,-1,2,-1,-2,-2,-2,1
0,2,-4,0,0,-2,-2,-2
-1,0,1,6,-2,-3,-2,0
-2,0,-3,-20,-1,-2,1,-2
2,-1,5,1,0,0,0,-1
-1,0,1,0,-1,0,1,0
0,-1,2,-1,-2,-2,-2,1
0,2,-4,0,0,-2,-2,-2
-1,0,1,6,-2,-3,-2,0
