-0.304443,0.329285,0.572388,-0.686523
-0.304199,0.329346,0.572388,-0.686584
-0.304138,0.329651,0.572327,-0.686462
-0.304138,0.329651,0.572327,-0.686462
-0.304260,0.330139,0.572266,-0.686279
-0.304260,0.330139,0.572266,-0.686279
-0.304504,0.330872,0.572021,-0.686035
-0.305115,0.331787,0.571533,-0.685730
-0.305115,0.331787,0.571533,-0.685730
-0.305481,0.332458,0.571045,-0.685608
-0.305481,0.332458,0.571045,-0.685608
-0.305481,0.332703,0.570923,-0.685669
-0.305481,0.332703,0.570923,-0.685669
-0.304993,0.332581,0.570984,-0.685852
-0.304443,0.332153,0.571289,-0.686035
-0.304443,0.332153,0.571289,-0.686035
-0.304443,0.332153,0.571289,-0.686035
-0.304382,0.332092,0.571350,-0.686035
-0.304993,0.331970,0.571045,-0.686035
-0.304993,0.331970,0.571045,-0.686035
-0.305481,0.331726,0.570984,-0.686035
-0.305481,0.331726,0.570984,-0.686035
-0.305664,0.331482,0.571228,-0.685852
-0.305786,0.331238,0.571533,-0.685669
-0.305786,0.331238,0.571533,-0.685669
-0.305969,0.331177,0.571777,-0.685425
-0.305969,0.331177,0.571777,-0.685425
-0.306213,0.331177,0.571899,-0.685181
-0.306580,0.331177,0.571960,-0.684998
-0.306580,0.331177,0.571960,-0.684998
-0.306641,0.331116,0.571960,-0.684998
-0.306641,0.331116,0.571960,-0.684998
-0.306824,0.330872,0.572205,-0.684814
-0.307129,0.330383,0.572449,-0.684692
-0.307129,0.330383,0.572449,-0.684692
-0.307739,0.330078,0.572571,-0.684509
-0.307739,0.330078,0.572571,-0.684509
-0.308472,0.329651,0.572693,-0.684265
-0.309326,0.328979,0.572998,-0.683960
-0.309326,0.328979,0.572998,-0.683960
-0.310425,0.328430,0.573425,-0.683350
-0.310425,0.328430,0.573425,-0.683350
-0.311340,0.327820,0.574158,-0.682617
-0.311340,0.327820,0.574158,-0.682617
-0.312439,0.327209,0.575256,-0.681458
-0.312439,0.327209,0.575256,-0.681458
-0.313782,0.327087,0.576477,-0.679871
-0.313782,0.327087,0.576477,-0.679871
-0.316101,0.327393,0.577698,-0.677612
-0.318665,0.328186,0.579102,-0.674805
-0.318665,0.328186,0.579102,-0.674805
-0.320557,0.329224,0.581116,-0.671692
-0.320557,0.329224,0.581116,-0.671692
-0.322083,0.330811,0.583374,-0.668213
-0.322083,0.330811,0.583374,-0.668213
-0.323364,0.332520,0.585999,-0.664429
-0.324707,0.334595,0.588684,-0.660339
