-0.281433,-0.287537,-0.783325,-0.473999
-0.281860,-0.286255,-0.783875,-0.473633
-0.281860,-0.286255,-0.783875,-0.473633
-0.282654,-0.285339,-0.784302,-0.472961
-0.282654,-0.285339,-0.784302,-0.472961
-0.284302,-0.285461,-0.784424,-0.471680
-0.286377,-0.285583,-0.784485,-0.470215
-0.286377,-0.285583,-0.784485,-0.470215
-0.286377,-0.285583,-0.784485,-0.470215
-0.288513,-0.285156,-0.784729,-0.468811
-0.288513,-0.285156,-0.784729,-0.468811
-0.289978,-0.283630,-0.785095,-0.468201
-0.291626,-0.282288,-0.785095,-0.468018
-0.291626,-0.282288,-0.785095,-0.468018
-0.293884,-0.282532,-0.784485,-0.467468
-0.293884,-0.282532,-0.784485,-0.467468
-0.296265,-0.283203,-0.783752,-0.466736
-0.296265,-0.283203,-0.783752,-0.466736
-0.298462,-0.283508,-0.782959,-0.466553
-0.300415,-0.283386,-0.782166,-0.466614
-0.300415,-0.283386,-0.782166,-0.466614
-0.301697,-0.282532,-0.781799,-0.466919
-0.301697,-0.282532,-0.781799,-0.466919
-0.302612,-0.281677,-0.781555,-0.467285
-0.302612,-0.281677,-0.781555,-0.467285
-0.303223,-0.281311,-0.781372,-0.467468
-0.303223,-0.281311,-0.781372,-0.467468
-0.304199,-0.282043,-0.780884,-0.467224
-0.305237,-0.283081,-0.780334,-0.466736
-0.305237,-0.283081,-0.780334,-0.466736
-0.305847,-0.283142,-0.780090,-0.466736
-0.305847,-0.283142,-0.780090,-0.466736
-0.306213,-0.282715,-0.779968,-0.466980
-0.306458,-0.282166,-0.779968,-0.467102
-0.306458,-0.282166,-0.779968,-0.467102
-0.306702,-0.282043,-0.780029,-0.466980
-0.306702,-0.282043,-0.780029,-0.466980
-0.306885,-0.282349,-0.779968,-0.466736
-0.307251,-0.282471,-0.779907,-0.466492
-0.307251,-0.282471,-0.779907,-0.466492
-0.307373,-0.281921,-0.780029,-0.466614
-0.307373,-0.281921,-0.780029,-0.466614
-0.307190,-0.280945,-0.780090,-0.467163
-0.307190,-0.280945,-0.780090,-0.467163
-0.307251,-0.280273,-0.780212,-0.467407
-0.307373,-0.279968,-0.780334,-0.467224
-0.307373,-0.279968,-0.780334,-0.467224
-0.307495,-0.279907,-0.780518,-0.466980
-0.307495,-0.279907,-0.780518,-0.466980
-0.307312,-0.279846,-0.780823,-0.466553
-0.307312,-0.279846,-0.780823,-0.466553
-0.306946,-0.279541,-0.781189,-0.466431
-0.306946,-0.279541,-0.781189,-0.466431
-0.306824,-0.278931,-0.781555,-0.466248
-0.306824,-0.278870,-0.781860,-0.465698
-0.306824,-0.278870,-0.781860,-0.465698
-0.306946,-0.279053,-0.782104,-0.465088
-0.306946,-0.279053,-0.782104,-0.465088
-0.306763,-0.278992,-0.782471,-0.464600
-0.306458,-0.278931,-0.782837,-0.464233
-0.306458,-0.278931,-0.782837,-0.464233
-0.306274,-0.278625,-0.783203,-0.463928
-0.306274,-0.278625,-0.783203,-0.463928
-0.305969,-0.278076,-0.783630,-0.463745
-0.305969,-0.278076,-0.783630,-0.463745
-0.305786,-0.277588,-0.784119,-0.463379
-0.305664,-0.277161,-0.784546,-0.462952
-0.305664,-0.277161,-0.784546,-0.462952
-0.305603,-0.276917,-0.784912,-0.462524
-0.305603,-0.276917,-0.784912,-0.462524
-0.305420,-0.276367,-0.785156,-0.462585
-0.305420,-0.276367,-0.785156,-0.462585
-0.305115,-0.275635,-0.785400,-0.462830
-0.305115,-0.275635,-0.785400,-0.462830
-0.304932,-0.275513,-0.785400,-0.462952
-0.304810,-0.275818,-0.785400,-0.462891
-0.304810,-0.275818,-0.785400,-0.462891
-0.304688,-0.275818,-0.785522,-0.462830
-0.304688,-0.275818,-0.785522,-0.462830
-0.304565,-0.275574,-0.785583,-0.462891
-0.304382,-0.274963,-0.785828,-0.462952
-0.304382,-0.274963,-0.785828,-0.462952
-0.304321,-0.274780,-0.786011,-0.462769
-0.304321,-0.274780,-0.786011,-0.462769
-0.304199,-0.274658,-0.786255,-0.462524
-0.304016,-0.274536,-0.786499,-0.462341
-0.304016,-0.274536,-0.786499,-0.462341
-0.303833,-0.274414,-0.786560,-0.462463
-0.303833,-0.274414,-0.786560,-0.462463
-0.303772,-0.274414,-0.786560,-0.462463
-0.303772,-0.274414,-0.786560,-0.462463
-0.303711,-0.274475,-0.786560,-0.462463
-0.303650,-0.274475,-0.786560,-0.462524
-0.303650,-0.274475,-0.786560,-0.462524
-0.303833,-0.275024,-0.786316,-0.462463
-0.303833,-0.275024,-0.786316,-0.462463
-0.303772,-0.275757,-0.786133,-0.462341
-0.303772,-0.275757,-0.786133,-0.462341
-0.303589,-0.276367,-0.786011,-0.462280
-0.303589,-0.276367,-0.786011,-0.462280
-0.303284,-0.276672,-0.786011,-0.462341
-0.303162,-0.277100,-0.786011,-0.462219
-0.303162,-0.277100,-0.786011,-0.462219
-0.303162,-0.277100,-0.786011,-0.462219
-0.303223,-0.277954,-0.785889,-0.461914
-0.303101,-0.278564,-0.785767,-0.461731
-0.303101,-0.278564,-0.785767,-0.461731
-0.303101,-0.278625,-0.785767,-0.461792
-0.303040,-0.278625,-0.785767,-0.461792
-0.303040,-0.278625,-0.785767,-0.461792
-0.303040,-0.278625,-0.785767,-0.461792
-0.303040,-0.278625,-0.785767,-0.461792
-0.302979,-0.278992,-0.785706,-0.461670
-0.302979,-0.278992,-0.785706,-0.461670
-0.303162,-0.279480,-0.785583,-0.461487
-0.303162,-0.279480,-0.785583,-0.461487
-0.303162,-0.279480,-0.785583,-0.461487
-0.303101,-0.279480,-0.785583,-0.461487
-0.303101,-0.279480,-0.785583,-0.461487
-0.303101,-0.279480,-0.785583,-0.461487
-0.303040,-0.279541,-0.785645,-0.461365
-0.303040,-0.279541,-0.785645,-0.461365
-0.303101,-0.279785,-0.785706,-0.461121
-0.303040,-0.279785,-0.785767,-0.460999
-0.303040,-0.279785,-0.785767,-0.460999
-0.303101,-0.279541,-0.785889,-0.460938
-0.303101,-0.279541,-0.785889,-0.460938
-0.303101,-0.279358,-0.785950,-0.460938
-0.303101,-0.279236,-0.785950,-0.460999
-0.303101,-0.279236,-0.785950,-0.460999
-0.303101,-0.279236,-0.785950,-0.460999
-0.303162,-0.279358,-0.785950,-0.460938
-0.303284,-0.279358,-0.786011,-0.460754
-0.303223,-0.279053,-0.786133,-0.460754
-0.303223,-0.279053,-0.786133,-0.460754
-0.303162,-0.278809,-0.786255,-0.460693
-0.303162,-0.278809,-0.786255,-0.460693
-0.303223,-0.278809,-0.786377,-0.460510
-0.303223,-0.278809,-0.786377,-0.460510
-0.303223,-0.278748,-0.786499,-0.460266
-0.303223,-0.278748,-0.786499,-0.460266
-0.303345,-0.278687,-0.786682,-0.460022
-0.303345,-0.278320,-0.786865,-0.459900
-0.303345,-0.278320,-0.786865,-0.459900
-0.303406,-0.278015,-0.786987,-0.459839
-0.303406,-0.278015,-0.786987,-0.459839
-0.303528,-0.277771,-0.787109,-0.459595
-0.303528,-0.277771,-0.787109,-0.459595
-0.303589,-0.277832,-0.787231,-0.459351
-0.303528,-0.277771,-0.787354,-0.459229
-0.303528,-0.277771,-0.787354,-0.459229
-0.303528,-0.277649,-0.787476,-0.459106
-0.303528,-0.277649,-0.787476,-0.459106
-0.303650,-0.277527,-0.787537,-0.458984
-0.303833,-0.277649,-0.787476,-0.458862
-0.303833,-0.277649,-0.787476,-0.458862
-0.303833,-0.277344,-0.787659,-0.458801
-0.303833,-0.277344,-0.787659,-0.458801
-0.303955,-0.277222,-0.787720,-0.458679
-0.304138,-0.277100,-0.787781,-0.458557
-0.304138,-0.277100,-0.787781,-0.458557
-0.304260,-0.276917,-0.787781,-0.458557
-0.304260,-0.276917,-0.787781,-0.458557
-0.304138,-0.276367,-0.787964,-0.458679
-0.304138,-0.276123,-0.788025,-0.458679
-0.304138,-0.276123,-0.788025,-0.458679
-0.304260,-0.276062,-0.788025,-0.458618
-0.304260,-0.276062,-0.788025,-0.458618
-0.304260,-0.275635,-0.788086,-0.458740
-0.304260,-0.275635,-0.788086,-0.458740
-0.304260,-0.275330,-0.788208,-0.458740
-0.304321,-0.275208,-0.788330,-0.458496
-0.304321,-0.275208,-0.788330,-0.458496
-0.304382,-0.274963,-0.788513,-0.458374
-0.304382,-0.274963,-0.788513,-0.458374
-0.304321,-0.274475,-0.788696,-0.458313
-0.304321,-0.274475,-0.788696,-0.458313
-0.304382,-0.274231,-0.788879,-0.458191
-0.304565,-0.274048,-0.789001,-0.457886
-0.304565,-0.274048,-0.789001,-0.457886
-0.304749,-0.273926,-0.789124,-0.457642
-0.304749,-0.273926,-0.789124,-0.457642
-0.304993,-0.273499,-0.789307,-0.457458
-0.304993,-0.273499,-0.789307,-0.457458
-0.305237,-0.272888,-0.789490,-0.457397
-0.305481,-0.272583,-0.789612,-0.457153
-0.305481,-0.272583,-0.789612,-0.457153
-0.305725,-0.272583,-0.789734,-0.456787
-0.305725,-0.272583,-0.789734,-0.456787
-0.306030,-0.272705,-0.789734,-0.456482
-0.306030,-0.272583,-0.789856,-0.456360
